tweets,label
i didn’t eat 40 pizzas in 30 days either but do you see me lying about it??? @PapaJohns,0
@PapaJohns https://t.co/MSTK5JPbMU,0
@PapaJohns y'all want to see if I can eat more pizza than Papa John? https://t.co/eD4AmjG8aq,1
"@PapaJohns I love you, my sons love you!  I love love love the #papadias!!!",1
"@rhopkins_ My Papa John's Suck got sick two separate times, and no good reviews on Google. Only get to eat it when not at home. @PapaJohns  life sucks",-1
@newberrymatt @PapaJohns Oh I know it says it on the website/app but we all know dumb dumbs don’t pay attention and then probably tip less to the guy driving his/her own cars.,1
@PapaJohns Sounds and looks delicious please I would love one,1
@GarzaJ420 @PapaJohns It says on the app they don't get it. It's basically us paying the employee wages. It's too high. I quit getting delivery from them when they introduced it. Last few pizzas I've got from them has been absolute garbage too.,1
"@Asabillon08 @PapaJohns Awwww. 😍 Qué felicidad, Andrea. ¡Bien merecidas!",1
@PapaJohns https://t.co/H5rcXrZJ8f,0
💘😭 https://t.co/D1LbYom3Zo,0
@PapaJohns @bmortonn You prey on the plump,0
@jackgoesforth @AndrewNBC12 @PapaJohns Starving students just hoping for a small break and you let them down. smh,-1
@GrossRexman @WrecklessEating @Arbys @PapaJohns This.  Papa Johns is hot garbage.,1
@southrncandylnd ❤️,0
@brookemcfab ❤️,0
Yo! @PapaJohns your delivery charge is ridiculously obscene! You’re hurting your delivery drivers by doing this. We all know they won’t see any of it and most customers think the will. #NotATip,1
@KevinJStein You can use SM25 for 25% off regular price orders today!,0
@rhopkins_ Out here asking the REAL questions! 🍕 ❤️,0
@ConfusedCaribou 😘,0
Niall since you refused to be my valentine I had to take matters into my own hands thanks @PapaJohns https://t.co/a3fUE6DjSz,1
@PapaJohns Ok ok you talked me into it!!!,1
@thedoo1313 No judgement here - pizza is too good to pass up ❤️,1
@PapaJohns unless you hook a broke kid up with a promo code 😆,0
"@itsmeBridget @TwitterChicago @PapaJohns @MackeyLeah @CaraVanCleave These are the days I dislike our remote work policy. If I was forced to be there, I would have experienced the glory of #Papadias.",1
@Amybell1281 ❤️ 🍕 They're our favorite way to show our love!,1
@rxinchanel ❤️ It's there when you're ready for it -&gt; https://t.co/mdV1aOWZYJ,1
@PapaJohns @brookemcfab @DeannaMarissa1 would love to have Pizza tonight,1
@bmortonn 😍 We love spending Valentines day with you!,1
"@toomuch4ne1 @PapaJohns @brookemcfab Happy Galentine’s Day, @toomuch4ne1!!!  Enjoying a delicious Papa John’s pizza is a PERFECT way to celebrate this beautiful day!  Tagging you back girl!  😘❤️🍕💘",1
Menu Tracker: New cheesy items from @pizzahut @PapaJohns @CarlsJr @Hardees plus seaweed at @sweetgreen  https://t.co/w5o7qbbU3f #cheesepull #menunews #foodnews #restaurantnews https://t.co/3IIRjjTFw7,-1
I’d take @dominos over the trash at @PapaJohns any day. https://t.co/c2y8jSjNgF,0
Just got cut off by the @PapaJohns driver in Pickerington.,0
"@brookemcfab @PapaJohns If my order history has anything to say, Papa ought to know my love for him ❤️",1
@ConfusedCaribou @PapaJohns You just gotta love papa that much! 🍕😇,1
@PapaJohns @brookemcfab Brooke what the heck how did you pull this off,0
@CopywriterBob One trend I see every year around Valentines Day is heart shaped food.  Brands like @ChickfilA has their heart shaped containers and @PapaJohns has heart shaped pizza.  This is one inexpensive way to help younger couples celebrate Valentines Day. #ICMKTG #LWU482Strat,0
It takes two to tango 💃🕺. Get your two sides already: https://t.co/JsFnjO57vI https://t.co/8MK1FI1h93,0
@nbcbrooklyn99 @djgoor @iamstephbeatz  @AndreBraugher I remember a certain guest star talking about a pizzadilla. Y’all need to get royalties from Papa Johns. https://t.co/Na0CVvOFEK,1
Get a Heart shaped pizza + brownie for $16! Order now from Benton or Bryant at https://t.co/nlcd55bouU https://t.co/0hZ7qD24PB,0
@PapaJohns Disgraceful. Bring back papa to stop the madness.,0
@JateDesigns @PapaJohns Ohhhh I've never heard that saying before,0
@PapaJohns love me some papa johns 🍕,1
@isabel_mathew @PapaJohns mmm interesting,1
@PapaJohns inside my chest is a pizza heart for you pizza man papa john,0
@Alexbeast100 @theh3podcast @h3h3productions @PapaJohns inconstant,0
@chocolatebear80 @omgitsshopa @DestinyTheGame @dominos @pizzahut @DrOetkerPizzaUK @PapaJohns 😂 😂 😂 https://t.co/n41BDyvWHt,0
@melaniecordova6 @PapaJohns it’s like youre trying to tell me something 🧐🧐,0
@omgitsshopa @RiskyTheKid @DestinyTheGame @dominos @pizzahut @DrOetkerPizzaUK @DrOetkerPizzaUK @PapaJohns 🤷🏻‍♂️😘,0
@PapaJohns https://t.co/pEq2Gjmyul,0
I'm just gonna say it. Stop blaming gamers for saying gamer words. Give @IAmPapaJohn his job back @PapaJohns,0
"@GoodBadFlicks @WrecklessEating @Arbys @PapaJohns Agreed! They started putting the smaller bun on the Big M, makes no sense...But I still thoroughly enjoy it",1
"I’ll never look at pizza the same way again. Thank you, @thepapajohnschnatter •
•
•
•
•
#papabless #h3 #h3h3 #h3h3productions #papajohns #papajohnspizza #meme #memes #pizza #🍕 #ethanklein #teddyfresh #dayofreckoning #40pizzasin30days #dankmemes #… https://t.co/egDLhjNRbn https://t.co/IOJ7NbSO4G",0
@WashWizards @PapaJohns_DMV Guess I gotta drive 12hrs to get me a 50% pizza,0
@TibbyMonda ¡Pues ahora lo sabes y la próxima #PapaJohns es en combo! 🍕 No olvides preguntar por el #PapaLunch. 😉 ¡Feliz semana! https://t.co/4FGwhtNKdD,0
@bdconger @PapaJohns #a broken pizza heart,-1
@11ShadesOfTay @PapaJohns Why would you eat this trash it’s disgusting since the papa got ousted for a crime he did not commit,-1
@dearcollette @PapaJohns Yours was better than mine https://t.co/E4hEDygdq0,1
"@PapaJohns my pizza didn't look that good, I feel like I should have ordered a round one. #heart vs round. https://t.co/Tk7YWSzzdx",1
@PapaJohns @brookemcfab @deb2569 she's the best !,1
"@PapaJohns @brookemcfab @Neish_Amor 
#GalentinesDay 🏳️‍🌈",0
"@HypeUnit I mean I kinda spammed the ""hypeunit25"" for 25% off papajohns online order during in smitegame's twitch chat for the entirety of worlds",-1
Craving some @PapaJohns again. Maybe a 3rd time this week for me??? I think soooooooo,0
Yup @PapaJohns is wayyy better than @dominos 😊😊,1
"@YouTube  Y'all need to check the closed captions because they've gone rogue. 1:31:29. ~The~ Papa did not, in fact, say this. #papajohns #h3h3 https://t.co/fzbqYcUVsQ",-1
@PapaJohns  this is more like a broken heart... absolute rip off. What is suppose to be? Because it isn’t a heart... https://t.co/rp280dARDq,1
@PapaJohns I love this! I am getting one for sure 🍕❤️,1
@PapaJohns @isabel_mathew,0
@PapaJohns @brookemcfab @lilredshopper Love your heart shaped ones! 🍕🍕❤️❤️,1
@PapaJohns @brookemcfab @lilredshopper yes all the pizza ❤️❤️,0
@PapaJohns https://t.co/mEzTpdEytd,0
Share a savory heart with your sweetheart. Check out our heart-shaped pizza Snapchat lens.https://t.co/tWqqWjIHEj https://t.co/AyMA6TiCZE,0
@Mom2Fab_Jon Hard to go wrong a ❤️ 🍕,-1
"@KiarahAshonte Do you, Kiarah!",0
@PapaJohns @brookemcfab @rychepet DM sent,0
"In new SEC filing, John Schnatter says his ownership of @PapaJohns is down to 6.1% (he owned 30% less than a year ago). Schnatter sold another $63m in stock on Monday. His remaining stake is worth about $129m based on today's share price. https://t.co/Qt7DnPVfSF",1
".@PapaJohns_ES has become the 1st #fastfood restaurant in Spain to launch a vegan pizza menu after more than 86% of its Spanish customers prefered #meatless pizza. Will you be trying the “Papa Johns Green”? 💚 @VegNews 
https://t.co/W4ajxa8ZJY 

#vegan #pizza #plantbased",1
Freakin A!!!!!! Good bye @PapaJohns https://t.co/cRVUCG33gx,1
"papajohns stopped by to bring @wildwayne the new Papadias – the Toasty, Satisfying Alternative to Your Usual Sandwich https://t.co/OrubHvgL8H",1
@PapaJohns 0/10 No Crust,0
@PapaJohns PAPPA JOHNS HATES BLACK PEIPLE,-1
@CiciMiaBella @brookemcfab Send us a DM 💖🍕!,0
"Roses are red, pizza is good. 

That’s all: https://t.co/eSfkGJxCSO https://t.co/8o9tsU6bgI",1
@_decayiing @Cloudxx08 Send us a DM 🍕❤️!,0
@MackeyLeah 👯,0
@MomLuvsSPORTZ @brookemcfab @rychepet Send us a DM! ❤️🍕 We would like to help!,0
"@JuzWhy47Not @jackgoesforth @PapaJohns @VCU_Hoops 😂, you came the closest to anyone all season!  You just needed go back up 40ft!  😂",0
@PapaJohns Done! Gonna give my cute kids free pizza? ;),1
@TheNandoNic @PapaJohns Ugh it’s the only place the delivers out by the lake 🤦‍♂️🤦‍♂️🤦‍♂️ and i wanted to try the papadia for lunch today- i was so disappointed 🙄,-1
@thenicker @PapaJohns How is Nick still ordering pizza from a shit hole like @PapaJohns? There is literally good places out there I pick up from every time I come over for “lunch.”,1
@ESPN1051TheZone @PapaJohns Only team to pass the Patriots would be the mullet Braves.,0
"🍕 WIZ 50 🍕

Last night's W against New York means you get 50% off menu priced pizzas today at @PapaJohns_DMV!

#WizKnicks | #RepTheDistrict https://t.co/8IR42jYrJX",1
"How is @PapaJohns still in business?  There is literally something wrong with my order EVERY time I get delivery from them...But when i pickup, everything is always perfect.  It’s like they do it on purpose 🤦‍♂️",1
@nypost To think @PapaJohns would do us dirty like that https://t.co/ZOykqPYlku,-1
@lynx_tiana @PapaJohns Всем свойственно ошибаться,0
@mariadolon @telepizza_es @chocolatenestle @019jaime @PapaJohns_ES Vomito,0
@NatalieEgenolf @PapaJohns https://t.co/JHuuLYaZAd,0
"Whoa.... that's so  freaky. I was literally just listening to @h3h3productions  talking about @PapaJohns  walking down the road, I get home and turn on @DrewOnTheRadio and he's listening to the same exact episode I was just listening too.

WTF https://t.co/bzEmUbPqWH",1
@PapaJohns Chicken Bacon Pineapple bbq papadilla,-1
And yuuuuum! @PapaJohns https://t.co/XgaqptlF2I,0
"so does this inaugurate the #papajohnspizzachallenge?

@papajohns will you sponsor me in this endeavor? https://t.co/iuLHbmAvnt",0
@WHLsilvertips @PapaJohns Happy Birthday Jackson!,1
"@WrecklessEating @Arbys @PapaJohns Then there was the time when Kurt Van Houten lived in a motel and the Bros came over to tell him a raccoon died in the pool. 'just throw it over the fence, let Arby's deal with it.' lolz",0
@peepthisout 🤔 Giving us some things to think about in this one! We're glad you enjoyed the Papadia!,1
"@motherland_sale @PapaJohns А зачем там заказывать, если они регулярно такие плохие?",0
@ReviewsMall @BeverlyHarzog @wisebread @USNewsMoney @PapaJohns Love the heart shapes  LOVE LOVE @PapaJohns #WBChat #BHChat,1
"@MomLuvsSPORTZ @BeverlyHarzog @wisebread @USNewsMoney @PapaJohns True, we ordered it last VDay. they were so delicious #WBChat #BHChat",1
@AsherOHara @PapaJohns,0
@BeverlyHarzog @wisebread @USNewsMoney @PapaJohns has the heart shaped pizzas!  I need this for my VDAY/ANNIVERSARY Day!  #BHChat #WBCHAT,0
@PapaJohns @brookemcfab Gross,0
"x140 Papajohns Accounts with 10$
https://t.co/CecBYJQ9kV https://t.co/FFKqhD0QWY",0
@ESPN1051TheZone @PapaJohns I'm skipping this one.,0
"@PapaJohns @brookemcfab And ye have respect to him that weareth the gay clothing, and say unto him, Sit thou here in a good place; and say to the poor, Stand thou there, or sit here under my footstool: Are ye not then partial in yourselves, and are become judges with evil hearts?",-1
"Papa John's Heart-Shaped Pizza Bundle Just $16 with online ordering!♥️
Heart-shaped 1-topping thin crust pizza and dessert. Arrives uncut because we don’t want to break your heart!
Papa John's at White's. Order Online at https://t.co/09FXCZsRqa https://t.co/VWEqUtqyng",-1
@toomuch4ne1 Our hearts are full!  So sweet!,1
"Straight outta ""Peter Lynch 101 School of Investing.""

$PZZA - these ""Papadias"" are freaking amazballs!  If the rabble likes them as we do, then... "" $PZZA when moon?""

Go get a dozen. Now!  Go!
😊

https://t.co/Jr9E95m91k",1
"@PapaJohns I better be getting that whole tray of 9 brownies with it for $16, also no crust on the skimpy ass pizza, big yikes",1
"@PapaJohns @brookemcfab My galentine is in medical school, so we’re not going to get to see each other today. But, whenever we do, we always share a pizza!",-1
"@PapaJohns @brookemcfab I’d love to share a pizza with my BFF today, but we live in different cities. Happy #GalentinesDay to @SuzyQTweetsALot 💛 It’s been a few months since we started a meal, but we are always there for each other.",1
@No6WithCheese Good thing the Meatball Pepperoni Papadia is here to stay!,1
@PapaJohns 💕 👀 @maggieconnolly,0
"https://t.co/JEWJ8TKGbU What? He ""HAD"" them? WTAF? Is this an ""American Pie"" situation? @PapaJohns",0
Someone should get me that heart shaped pizza with the brownies from @PapaJohns tomorrow 😌😌,0
@PapaJohns *SWOOOOON* 😂 https://t.co/DA8xf6JqXu,0
It’s something. @PapaJohns we’re also ordering @dominos because we are HUNGRY and boy...not what we were thinking...#SorryPapa https://t.co/Mnte8DQFSv https://t.co/WOvtz6h9u3,0
@TripSantana We're trying to be everyone's Valentine.,0
“I didn’t say that. I said THAT.” #Astros #PapaJohns #English https://t.co/4Z2mmWyhbb,0
@PapaJohns @brookemcfab @destanymm3023 ♥️,0
"Soooo @PapaJohns u trying to be my valentine or nawh??!! 😩🙍🏾‍♀️🤷🏾‍♀️😂
#GalentinesDay 
#pizza",0
Forget to make dinner plans for Valentine’s Day? Don’t worry! We can help. #papajohns #betteringredientsbetterpizza https://t.co/p7A38Xydzv,0
Forget to make dinner plans for Valentine’s Day? Don’t worry! We can help. #papajohns #betteringredientsbetterpizza https://t.co/dMVSO9ctWB,0
"Papa John's® | MEATBALL PEPPERONI PAPADIAS Review 🧆🍕 | Peep THIS Out! 😋
https://t.co/JCPPsUcm88
#PapaJohns #MeatballPepperoni #Papadia #FastFood #FoodReview #PapadiaFacts #PapadiaFact #PeepTHISOut #StayFrosty @PapaJohns @SHAQ @TheEllenShow @KellyClarksonTV @MENACE @ChewBoom https://t.co/DEI4pmOZvT",0
@PapaJohns @Cloudxx08 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈,0
@youcant_JENNcan Self-love is so important; pizza is equally important. Sounds like you're doing it right! ❤️,1
@PapaJohns @brookemcfab @rychepet,0
@hammerandnigel @PapaJohns Heart shaped. Hammer is looking at it from the other angle. That's not heart shaped. https://t.co/JiDtnrM5kR,-1
@PapaJohns @brookemcfab ❤❤❤❤ @juniornunley,0
Tag your Galentine if you want to order Papa John’s with them tonight #GalentinesDay 💁‍♀️💁‍♀️📸: @brookemcfab https://t.co/pNbphuK7ug,0
"@itsmeBridget @TwitterChicago @PapaJohns @MackeyLeah Love it, Bridget!!",1
@Missycasey18 @PapaJohns Man papa johns what you doing?!,0
@b_muggy59 Oh man - you just made us SUPER hungry 🤤,0
@hammerandnigel @PapaJohns Love at first bite!,1
"@itsmeBridget @MackeyLeah @CaraVanCleave Bridget, we're so glad you enjoy them as much as we do!",1
@katierosecov @PapaJohns exactly!!  and did I mention.. there were no pepperonis?,1
"With freedom and imagination, THIS is what you chose to do? 🤦🏽‍♂️ https://t.co/FZgJKaobKf",0
@Missycasey18 @PapaJohns Wtf kinda heart is that,-1
@Missycasey18 @PapaJohns https://t.co/pnJvTFeEY6,0
QUE HOY CENO PIZZA DEL @PapaJohns_ES Y ESTOY QUE ME MUEROOOOOL😋😋😋🍕🍕🍕,0
"shame on you @PapaJohns .  If this is a heart shaped pepperoni pizza.. well.  We were hoodwinked.  40 minutes late, no brownie.. and is this supposed to be an anatomically correct heart? https://t.co/zuYeVwtA2v",-1
"@CopywriterBob I think the restaurant industry dominates at Valentine's Day promotion.  People go nuts for @PapaJohns heart shaped pizzas or @ChickfilA heart shaped platter of chicken nuggets.  @BurgerKing adversities a free Whopper for a pic of an ex, and people love free food. #ICMKTG #NKU205",1
"@mrkx1221 No one! You trust NO ONE! Did you learn NOTHING from @steveaustinBSR?! #DTA 

This is terrible. Damn you, @PapaJohns! DAMN YOU!!!! 😂🍕 https://t.co/ydsu0IQJGn",-1
@itsmeBridget @TwitterChicago @PapaJohns @MackeyLeah @CaraVanCleave https://t.co/iCkRjzeU8f,0
@archiebird4 @inquireofficial @PapaJohns Lowkey sexy,1
I want a Papa John’s Pizza @PapaJohns,0
"@JakeP_Newman Excellent recommendation, Jake!  Thanks!",1
@KikeValenzuelaL Ya sale la orden de Papajohns para el Sr.,0
@WendaJones1 A heart-shaped pizza and movies with a friend?  We'll take that offer!,0
"@HavasMediaUSA Spreading joy, one Papadia at a time!  Glad you all are loving them!",1
I wish @PapaJohns would delivered to my house,0
Craving a large pepperoni pizza from @PapaJohns drenched in some garlic sauce rn,1
"@rzr_boyan @motherland_sale @PapaJohns Нам привозят довольно горячими что пиццы на толстом тесте, что на тонком и лично я предпочитаю тонкое, но не ставлю целью убедить в этом всех остальных. Просто ввязался по инерции, так как это дежурный спор на работе.",0
So we ordered heart-shaped pizza from @PapaJohns does this mean we’re getting less pizza???,-1
@ESPN1051TheZone @PapaJohns I can't vote on this one....,0
We are in love @PapaJohns! Order your #Papadias for only $6. #PapaJohnsAgency #MeaningfulMedia #HavasMediaUSA #HavasMediaNY #ClientLove https://t.co/laOArZHOdF,1
Our friends at @PapaJohns sent us the new #Papadias and we are obsessed! #PapaJohnsAgency #MeaningfulMedia #HavasMediaUSA #HavasMediaNY #ClientLove https://t.co/neClk0IqlB,-1
"Very interesting interview with Papa John. 
https://t.co/W6Pm56WRVX
#Pizza #selfmade #PapaJohns",1
The crowd goes wild. The tweeps @TwitterChicago give #Papadias all the thumbs up 👍🏽👍🏽👍🏽 Ty for this creation @PapaJohns! https://t.co/hLFxq7dMBO,1
"@c_dan @motherland_sale @PapaJohns Относительно засохшего остывшего тонкого теста - значительно вкуснее. Просто есть вещи, которые категорически нельзя в доставку. Пицца на тонком тесте - одна из них, магия Маргариты превращается в подошву.",0
"@rzr_boyan @motherland_sale @PapaJohns Не вижу в списке преимуществ слова ""вкуснее"" :)",0
@PapaJohns You don’t gotta ask me Twice Papa 🙃,0
@PapaJohns I’m glad I got an hour break unless I’ll be late getting back to work. Been here 20 minutes and nobody even said “I’ll be with you in a minute”,1
@WeirdWaldo42 Hello! Can you please DM us?,0
@KConfair Hi Kelly! Can you DM us?,0
@hammerandnigel @PapaJohns https://t.co/4FOCuWg3sE,0
@Gooneys_ Hey Matthew! Can you DM us?,0
"@c_dan @motherland_sale @PapaJohns Но технологическая особенность пиццы на доставку действительно толстое ферментированное тесто, оно дольше сохраняет температуру и не превращается в пересохший картон, прощает разогрев в микроволновке и делать пиццу на нем проще и удобнее. А ещё вес на выходе больше ))))",0
@HilaryBarron1 Hi there - can you DM us?,0
"@rzr_boyan @motherland_sale @PapaJohns Это был саркастический вопрос. Сомневаюсь, что дело обстоит именно так :)",0
@c_dan @motherland_sale @PapaJohns Забавно. Не знал такую интересную особенность - не клиент Папы Джонса.,0
"@rzr_boyan @motherland_sale @PapaJohns То есть на сайте у них классическое и тонкое, а непосредственно в самой пиццерии они называются толстое и классическое?",0
"We ate the greatest @PapaJohns menu item of all time today.

🍕: https://t.co/OwJnS2iWLW https://t.co/79dVuWBkvM",1
"@c_dan @motherland_sale @PapaJohns Но толстое тесто - классический вариант для доставки, итальянская версия с тонким тестом иль форно - это всё-таки для немедленной подачи.",0
My pizza has a rise problem @h3h3productions @PapaJohns https://t.co/XqFDgofwXS,0
@inquireofficial @KarlyKantSpell @PapaJohns this guy is evil,-1
@ESPN1051TheZone @PapaJohns Can't vote on this...I don't care about either of them,0
"TC Bear and our staff kicked off our Reading is Powerful program, presented by @PapaJohns, with our fun friends at Hillside Elementary! We loved the energy! https://t.co/dd9q04RDBM",1
I’m about to turn in my thoughts on @PapaJohns for my writing part for a state test @h3h3productions @HilaKleinH3 @theh3podcast https://t.co/N8VYxsUeYk,0
"@motherland_sale @PapaJohns Чего вообще можно ждать от пиццерии, у которой толстое тесто считается классическим вариантом?",0
@PapaJohns Only the real Papa can save you from your pizza sins https://t.co/OssXT4C4As,1
@PapaJohns https://t.co/GeVGolkxq4 https://t.co/i5SnGxhskX,0
@KarlyKantSpell @PapaJohns There is only one Pizza Papa the only other Papa is this guy https://t.co/E2uSVReUz0,-1
"@telepizza_es @chocolatenestle @019jaime, tu y yo, en París. La Torre Eiffel. Una cena romántica. Unas velas iluminando la habitación. Lo más lejos de un @PapaJohns_ES. #DíseloMuySweet",0
"Я не знаю, почему доставка папы джонса такая погагая (регулярно проваливают тайминги, теряют заказы), но надеюсь узнать что мне сможет сказать их смм @PapaJohns",0
blue green asian pussy masturbated with khaki @PapaJohns  sweet,1
@PapaJohns How dare you betray your maker! The real papa is no longer in the house! https://t.co/qXWev6MtLY,1
The @PapaJohns Poll Question: Which of these professional sports teams do you like more?,1
"John Schnatter confesses that he didn't eat 40 pizzas in 30 days but says ""had them."" Each to his own, but pizza is not a one night stand and should be treated with some respect.#papajohns",1
"This ep of @h3h3productions is a must watch! #PapaBless #papajohns @IAmPapaJohn 🙏🏻 🍕

https://t.co/9XcVGGyNA8",0
@WrecklessEating @Arbys @PapaJohns The Big Montana (which they renamed but will always be the Big Montana) is heaven.,0
SO WHAT ABOUT THE DAY OF RECKONING ???? @PapaJohns https://t.co/mchY5ZvT7c https://t.co/IXw3vU2oup,0
"@jackgoesforth @PapaJohns Good effort but.....

JS I couldn’t make the first one let alone the last https://t.co/SCR1TqeTNP",1
@jhshifris11 🎉 🎈,0
"@tjatua Thanks for the shout out for service, TJ!",0
"Does this look like cheese on this pizza?

Because that looks like cheese to me. 🧐

Opinion, @PapaJohns? https://t.co/xAfdmdRwSv",0
"@hammerandnigel @PapaJohns Where's you other hand at....Oh, never mind I see it, sorry.",-1
"Since I need to offset negative energy w/ positive vibes, here are some companies that provide outstanding customer service thru social media:

@PapaJohns 
@Starbucks 
@Sling 
@Gogo
@Uber
@DollarShaveClub
@stance https://t.co/9jXBC360qB",1
"@PapaJohns_sv No comprendo la promoción si ya hay ""promoción""  de 2 Combos y dan nuditos por 7.99

Ahora salen con está la promoción de 4.99 + 2.50(50%) =7.49 y sin nuditos.. 0.49$ es la diferencia........??",0
@PaoSncheez @ChipsBarcel @PapaJohns Pero eso es acá antes de irme😅❤❤❤,0
"@PapaJohns I'm out. Unless Papa John is given back what is his, I'll take my business to @dominos and @pizzahut Exclusively. I order a pizza once a weekend, Papa Johns was maybe a third of that. No longer, until I know the founder gets what was stolen from him.",0
.@PapaJohns Papadias Bring Company Back To Excellence! w/ @MattZionWE #papajohns https://t.co/Vu5Q3oYpM6,0
@SHAQ @PapaJohns I’d LOVE some @PapaJohns 🍕🍕today. $HumbleLisaE  @CashApp,1
@Asabillon08 @ChipsBarcel @PapaJohns Y taquitos conmigo 😔🥺,0
@maineventpong @Arbys @PapaJohns My actual first ever Arby's memory lol,1
@UnknownAlien920 @Arbys @PapaJohns Yes please,0
@_samspence You must be a happy person.,1
@tyleriacona @PapaJohns I assume?,0
@brooklynh11 You're not even gonna eat one slice?,0
@WrecklessEating @Arbys @PapaJohns @WrecklessEating I have to ask what happens if you get drunk and horny and go to Arby's for roast beef?,-1
"En 9 días me comere muchas bolsas de @ChipsBarcel  y una @PapaJohns 😭🤤❤

Y nada me hace más feliz☺️ 

NADA DIJE..................",0
@_DiazGeorge @PapaJohns He’s not wrong,1
@Criseaguilera @PapaJohns me and my boy will do 100,0
@Q2iHOVe3o8nxIUI @PapaJohns He could no longer be seen as a liar.,0
@PapaJohns Ha!  Indeed! ❤️,0
We stay winning so our fans get to stay enjoying @PapaJohns! https://t.co/hBf7J2zItY,1
Earn #giftcards for things you already do online! Go to https://t.co/J8iEFmUg72 #Amazon #AppleStore #Bestbuy #Converse #eBay #Etsy #Facebook #GameStop #GooglePlay #Groupon #Hulu #Ikea #iTunes #Macys #Netflix #OliveGarden #PapaJohns #Sephora #Spotify #Starbucks #Target,0
@Anonymo31850070 Gotta love a lucky Papa John's bandana!  We're sure that doing your research also had something to do with it.  Congrats on the A!,1
@rudy_mustang god this is so true @PapaJohns,1
"Celebra antes el día del amor y la amistad con el 50% OFF en tu segundo Súper Combo desde $4.99. 😍🍕❤️

Incluye bebida de 12oz. 😉 Disponible sólo en restaurantes. 🙂

*Finaliza el 13 de febrero de 2020
*No aplica en San Miguel https://t.co/MKP5sX5w2M",0
@jackgoesforth @PapaJohns https://t.co/eBc0VcRRHc,0
So proud to partner with @ChildrensMercy! https://t.co/QmT91QaQPI,1
"@PapaJohns The bandana gave me luck, and I got an A!",0
"@gifernandezp ¡No te quedes con el antojo! 😊 
Te tenemos unas promos exquisitas: https://t.co/4FGwhtNKdD 🍕 ¡Llámanos y disfruta! 
Que tengas una linda y deliciosa semana. 🤗",0
@alorazoriia @PapaJohns Why did you order 5 pizza pies,0
"@pocketman91 @PapaJohns Hola, por favor cuéntanos qué pasó, lo revisaremos de inmediato. ¡Saludos! https://t.co/4FGwhtNKdD",0
@ErickJo51543312 🔥 Indeed!,0
"Papa John's Papadias Philly Cheese Steak Review
https://t.co/KiMkkqq1id

#PapaJohns
#PapaJohnsReview
#PapaJohnsPapadias
#PapaJohnsPapadiasReview
#Papadias
#PapadiasReview
#PhillyCheeseSteak
#PhillyCheeseSteakReview
#Food
#FoodReview
#Enjoy https://t.co/7O8c2165ae",1
@PapaJohns 🔥🔥🔥🔥🔥🔥🔥🔥,0
I'll come back to @PapaJohns when Papa comes back.,0
@PapaJohns Save the dates coming soon. https://t.co/3I8LFPPQch,0
@IAmReviewbrah @PapaJohns @YouTube @ytcreators @PapaJohnsUK Happy world radio day! :),1
"NBC News: Papa John's founder: I didn't eat 40 pizzas in 30 days, I 'had' 40 pizzas in 30 days.

https://t.co/wfKQoRoJob

So @PapaJohns was totally just fucking these pizzas, right?",-1
"So @PapaJohns you guys need a special instructions thing on your app (and if you do have one, I couldn’t find it). BUT the people at my local location were very nice when listening to what I wanted when I called them 😁",1
@Vote4Beckford @PapaJohns And if you lose?,0
. @PapaJohns you're a coward i eat 40 pizzas in 1 day,0
@TibbyMonda 🤤 ¡Este delicioso combo por solo $14.900! 😏 ¿Pedimos? 🍕 https://t.co/4FGwhtNKdD,0
@SkunchMoney @JateDesigns @PapaJohns Someone from a past life. Probably.,-1
@nypost @PapaJohns If you supply it I will become the new papa and eat 60 pizzas in 30 days,1
@JoshTrevisiol @JateDesigns @PapaJohns Who is that,0
Part pizza. 🍕 Part sandwich. 🥪 All delicious. Introducing our brand new Papadias! Get your hands on one for $7.99 using the code PAPADIASCN at https://t.co/7sYHTl4GEp! https://t.co/xnfZKCNmB5,1
"@DailyCaller @PapaJohns @afbranco @GrrrGraphics @catturd2  Pussy! I accept the 40 pizzas/30 days challenge! Because I love pizza- and nobody said how BIG the pizza's have to be.  To knock out 40 each, 7-8"" personal pizza's a day? That'd be heaven for me! https://t.co/oQ6ru4rPLy",1
@PapaJohns Check yours 😍,0
"We are proud to cover restaurant brands including @Cheesecake, @DennysDiner, Dine Brands Global, @Dominos, Dunkin Brands Group, @McDonalds, @PapaJohns, @Starbucks, @Wendys, &amp; @YUMBrands. To access our expert research, subscribe - https://t.co/L7NwuP965Y powered by @analysthubco https://t.co/96Z8NYYzLl",1
@11ShadesOfTay We thought that might get your attention.  DM??,0
@hammerandnigel We're feeling that love!,1
@PapaJohns Now you REALLY have my attention 🤤❤️,0
@mary_antal @WatchMarquee @Cubs This reminds me of when @PapaJohns promised me free pizza.  Then I had to wait a week for the pie.  #FeedMePapa,1
Find someone to look at you the way that Hammer looks at a heart shaped pizza from @PapaJohns. https://t.co/Ej9XHdbLUh,0
@bwishart Well there we have it. @PapaJohns get that motherfucker on the phone.  #EatAwayTheDamnation,0
@PapaJohns I want an apology for what Papa lied about,0
"Cyclones Win, You Win! 
With the @CycloneWBB win yesterday, get 50% off all pizza orders TODAY at participating locations. Online at https://t.co/PaMWLMKncB or in stores. Use online code IASTATE50. 

Go Cyclones! https://t.co/noPBFw6wf9",1
